Complaint,CodedMonth,Crime,District,XCoord,YCoord,Day,Time
18-009359,2018-02,6,1,894226.0,997471.8,28,2
18-009363,2018-02,6,4,909168.1,1016457.0,28,2
18-009396,2018-02,6,6,900558.8,1038456.0,28,2
18-009371,2018-02,4,3,899123.9,1008510.0,28,3
18-009380,2018-02,7,3,906147.9,1012874.0,28,3
18-009386,2018-02,3,5,887698.6,1029384.0,28,3
18-009388,2018-02,3,3,894581.5,1008383.0,28,3
18-009387,2018-02,3,6,893479.9,1033491.0,28,3
18-009391,2018-02,6,3,899085.4,1013180.0,28,3
18-009431,2018-03,1,5,894410.9,1028080.0,01,1
18-009700,2018-03,1,4,905727.4,1027916.0,01,3
18-009971,2018-03,1,6,895308.8,1038155.0,05,3
18-010716,2018-03,1,5,892611.9,1025417.0,09,2
18-010757,2018-03,1,3,896718.0,1000689.0,10,3
18-011972,2018-03,1,5,891120.7,1026735.0,17,2
18-012030,2018-03,1,1,895610.9,997764.3,17,3
18-012080,2018-03,1,5,896370.4,1027075.0,18,1
18-012231,2018-03,1,5,881199.8,1028552.0,19,1
18-012492,2018-03,1,5,885172.3,1030986.0,20,3
18-012955,2018-03,1,5,898133.8,1028563.0,23,3
18-009435,2018-03,3,3,905731.5,1013206.0,01,1
18-009593,2018-03,3,6,898925.1,1030138.0,02,1
18-009620,2018-03,3,5,889021.9,1031591.0,02,2
18-009776,2018-03,3,6,897344.1,1046139.0,03,2
18-009801,2018-03,3,5,881259.9,1034806.0,03,2
18-010391,2018-03,3,1,891552.9,997605.5,04,2
18-009960,2018-03,3,5,881598.1,1032776.0,05,3
18-010652,2018-03,3,5,880599.4,1031020.0,09,1
18-010933,2018-03,3,6,890369.3,1047405.0,11,1
18-010944,2018-03,3,1,896426.6,998721.9,11,1
18-011038,2018-03,3,5,882569.7,1033718.0,11,3
18-011292,2018-03,3,6,896625.1,1033903.0,13,2
18-011375,2018-03,3,5,888203.7,1032296.0,13,3
18-011728,2018-03,3,6,895881.5,1052306.0,16,3
18-011729,2018-03,3,6,897467.5,1050141.0,16,3
18-011820,2018-03,3,6,893063.9,1039007.0,16,2
18-012163,2018-03,3,3,896416.9,1009130.0,18,3
18-012326,2018-03,3,6,896930.6,1037028.0,19,3
18-012515,2018-03,3,6,889460.3,1040714.0,21,3
18-012749,2018-03,3,6,900167.4,1034450.0,22,2
18-012825,2018-03,3,5,878815.4,1027068.0,23,3
18-012988,2018-03,3,5,887891.8,1025894.0,23,3
18-013398,2018-03,3,3,894921.5,1007673.0,26,2
18-013440,2018-03,3,2,893365.3,1007382.0,26,3
18-013445,2018-03,3,4,904521.8,1014630.0,26,3
18-013483,2018-03,3,5,879842.8,1032097.0,27,1
18-013797,2018-03,3,6,897615.1,1052696.0,29,3
18-013970,2018-03,3,4,906189.8,1022184.0,30,3
18-014107,2018-03,3,3,900821.1,1006304.0,30,3
18-009504,2018-03,3,5,888227.8,1034459.0,01,2
18-009858,2018-03,3,4,907974.0,1013926.0,04,3
18-011844,2018-03,3,3,899055.8,1001637.0,16,2
18-014148,2018-03,3,2,888147.4,1006108.0,31,3
18-012136,2018-03,3,4,903497.4,1027973.0,16,3
18-013275,2018-03,3,5,888761.9,1025574.0,25,3
18-012061,2018-03,3,6,893412.1,1043610.0,17,3
18-009769,2018-03,3,1,893041.7,998413.1,03,2
18-010014,2018-03,3,2,888013.9,1005952.0,05,1
18-010324,2018-03,3,2,888402.7,1018876.0,07,1
18-010678,2018-03,3,5,888451.0,1024627.0,09,2
18-010986,2018-03,3,3,903987.8,1010472.0,10,3
18-011554,2018-03,3,1,893141.3,1002099.0,15,3
18-011877,2018-03,3,3,903863.3,1010118.0,17,3
18-011955,2018-03,3,3,902625.8,1008685.0,17,2
18-012101,2018-03,3,4,906803.0,1016334.0,18,3
18-012135,2018-03,3,1,887692.3,1001378.0,18,2
18-012157,2018-03,3,5,888107.9,1022658.0,18,3
18-012189,2018-03,3,5,893750.9,1020777.0,18,3
18-012534,2018-03,3,2,894360.4,1013140.0,20,2
18-013694,2018-03,3,5,887957.6,1025482.0,28,2
18-011280,2018-03,3,3,900366.2,1003456.0,12,3
18-013491,2018-03,3,1,891691.6,1001624.0,15,3
18-013799,2018-03,3,4,904957.8,1018479.0,29,3
18-012008,2018-03,3,2,885690.1,1007605.0,17,3
18-009962,2018-03,3,2,881175.8,1013045.0,05,3
18-010855,2018-03,3,5,881216.5,1027231.0,10,2
18-014010,2018-03,3,1,896676.4,998998.5,30,1
18-009711,2018-03,3,1,885345.8,999210.5,03,3
18-010455,2018-03,3,2,893179.3,1004622.0,08,1
18-012399,2018-03,3,2,878769.2,997854.5,20,1
18-012809,2018-03,3,2,893420.3,1004240.0,22,3
18-010561,2018-03,3,6,893415.4,1040260.0,08,2
18-010897,2018-03,3,5,887509.5,1026340.0,10,3
18-010253,2018-03,3,5,888396.4,1024953.0,06,3
18-010991,2018-03,3,1,884082.3,1001677.0,11,2
18-013006,2018-03,3,1,890465.8,989579.8,24,1
18-013829,2018-03,3,1,885362.3,1003846.0,29,1
18-009537,2018-03,3,3,899902.0,1005883.0,01,3
18-010598,2018-03,3,1,896910.7,999613.8,09,3
18-010720,2018-03,3,4,899464.0,1029203.0,09,3
18-011199,2018-03,3,5,890714.8,1023471.0,12,3
18-011387,2018-03,3,5,885556.4,1038533.0,14,3
18-011499,2018-03,3,2,881224.1,1013359.0,14,2
18-011874,2018-03,3,1,892989.4,1002773.0,17,3
18-012512,2018-03,3,3,898351.1,1002487.0,20,3
18-012497,2018-03,3,6,897615.1,1052696.0,20,3
18-012603,2018-03,3,6,890288.4,1048310.0,21,2
18-012648,2018-03,3,3,896477.3,1008567.0,21,3
18-012965,2018-03,3,4,906183.3,1019394.0,23,3
18-013254,2018-03,3,4,902337.5,1031732.0,25,3
18-013468,2018-03,3,4,898759.6,1019061.0,26,3
18-013757,2018-03,3,1,890250.0,993583.6,28,3
18-013962,2018-03,3,5,880243.1,1032803.0,30,3
18-012019,2018-03,3,3,898198.6,1001188.0,17,3
18-009859,2018-03,3,4,909726.3,1018037.0,04,3
18-012986,2018-03,3,4,895815.9,1016813.0,24,3
18-010904,2018-03,3,2,893356.9,1014734.0,10,3
18-011166,2018-03,3,4,901906.6,1030689.0,12,2
18-013003,2018-03,3,6,891754.4,1045829.0,24,3
18-009484,2018-03,4,6,898595.2,1053467.0,01,3
18-009554,2018-03,4,4,903573.1,1019563.0,02,3
18-009557,2018-03,4,4,909959.8,1020300.0,02,3
18-009689,2018-03,4,1,895011.1,995633.8,02,3
18-009774,2018-03,4,6,892139.8,1037195.0,03,2
18-009798,2018-03,4,4,908505.0,1024640.0,03,2
18-010080,2018-03,4,6,897728.8,1053297.0,05,2
18-010403,2018-03,4,5,880090.5,1026297.0,07,2
18-010485,2018-03,4,3,896954.4,1010023.0,08,1
18-010535,2018-03,4,4,904804.7,1027429.0,08,2
18-010656,2018-03,4,6,893408.5,1037442.0,09,2
18-010732,2018-03,4,4,906523.9,1021998.0,09,3
18-010800,2018-03,4,4,898773.7,1025553.0,10,1
18-010845,2018-03,4,6,904522.8,1037706.0,10,2
18-010871,2018-03,4,6,894360.7,1050413.0,10,3
18-010894,2018-03,4,5,880856.8,1033748.0,10,3
18-011020,2018-03,4,6,898256.2,1029585.0,11,3
18-011029,2018-03,4,6,896900.4,1032130.0,11,3
18-011037,2018-03,4,6,897955.3,1033821.0,11,3
18-011049,2018-03,4,5,887508.4,1037088.0,12,3
18-011083,2018-03,4,3,899607.3,1014775.0,12,1
18-011215,2018-03,4,5,893596.9,1028521.0,13,3
18-011390,2018-03,4,6,893144.3,1044000.0,13,3
18-011451,2018-03,4,6,900240.3,1034726.0,14,1
18-011525,2018-03,4,4,904555.1,1033980.0,14,3
18-011543,2018-03,4,1,890356.0,1002907.0,14,3
18-011699,2018-03,4,6,893346.1,1037333.0,15,3
18-011785,2018-03,4,6,891715.8,1046309.0,16,2
18-011994,2018-03,4,5,888326.1,1030363.0,17,3
18-012015,2018-03,4,6,890303.7,1043946.0,17,3
18-012047,2018-03,4,4,900979.4,1022364.0,18,3
18-012059,2018-03,4,1,890958.9,997998.4,18,3
18-012144,2018-03,4,6,890549.6,1049469.0,18,3
18-012193,2018-03,4,4,899954.4,1021469.0,19,3
18-012364,2018-03,4,6,894719.8,1051781.0,20,1
18-012430,2018-03,4,4,906523.9,1021998.0,20,2
18-012453,2018-03,4,5,879128.4,1031297.0,20,2
18-012502,2018-03,4,5,890698.1,1031741.0,20,3
18-012658,2018-03,4,6,897817.5,1030640.0,21,3
18-012811,2018-03,4,3,906241.1,1013517.0,22,3
18-013071,2018-03,4,4,905305.6,1022738.0,24,2
18-013165,2018-03,4,1,894742.3,999035.9,25,1
18-013216,2018-03,4,6,895321.4,1048977.0,25,2
18-013237,2018-03,4,6,895927.5,1051479.0,25,2
18-013262,2018-03,4,4,904661.3,1034060.0,25,3
18-013442,2018-03,4,3,904702.1,1012279.0,26,3
18-013465,2018-03,4,6,897781.7,1053134.0,27,3
18-013589,2018-03,4,5,880300.7,1029031.0,27,2
18-013717,2018-03,4,5,885595.4,1035497.0,28,2
18-013752,2018-03,4,5,892100.3,1032025.0,28,3
18-013789,2018-03,4,6,887762.9,1044345.0,29,3
18-013953,2018-03,4,5,881841.9,1032219.0,29,3
18-014005,2018-03,4,4,903661.1,1019685.0,30,3
18-014024,2018-03,4,6,902398.3,1034771.0,30,2
18-014059,2018-03,4,5,883718.6,1037033.0,30,2
18-014141,2018-03,4,4,899205.0,1020595.0,31,3
18-014265,2018-03,4,6,896451.4,1035441.0,31,3
18-014270,2018-03,4,4,898930.8,1022772.0,31,3
18-010115,2018-03,4,3,896655.8,1004301.0,05,1
18-011183,2018-03,4,5,885556.4,1038533.0,12,2
18-009462,2018-03,4,5,887542.5,1021501.0,01,2
18-009518,2018-03,4,5,884851.8,1031486.0,01,2
18-009921,2018-03,4,4,897507.9,1022844.0,04,2
18-009968,2018-03,4,4,906270.8,1019053.0,05,3
18-010065,2018-03,4,4,907671.6,1013827.0,05,2
18-010112,2018-03,4,1,892428.6,997887.8,05,3
18-010987,2018-03,4,5,893407.7,1027601.0,11,2
18-011021,2018-03,4,4,906256.9,1022439.0,11,3
18-011164,2018-03,4,6,896900.4,1032130.0,12,2
18-011217,2018-03,4,4,909836.6,1018269.0,13,3
18-011247,2018-03,4,5,889925.8,1031424.0,13,1
18-011529,2018-03,4,3,897445.8,1003246.0,14,3
18-012562,2018-03,4,4,899611.2,1030255.0,15,2
18-011696,2018-03,4,2,891541.5,1014647.0,15,3
18-011976,2018-03,4,2,879709.4,1018221.0,17,2
18-012094,2018-03,4,6,895831.0,1036963.0,18,2
18-012155,2018-03,4,3,895836.3,1003364.0,18,3
18-012316,2018-03,4,1,896054.1,997504.6,19,3
18-012638,2018-03,4,3,898645.2,1008442.0,21,3
18-012748,2018-03,4,3,894063.4,1000773.0,22,2
18-012821,2018-03,4,4,905362.3,1016200.0,22,3
18-012882,2018-03,4,6,888927.9,1037383.0,23,1
18-013170,2018-03,4,6,899010.3,1054231.0,25,1
18-013182,2018-03,4,4,901024.9,1022053.0,25,1
18-013211,2018-03,4,3,895896.4,1001617.0,25,2
18-013218,2018-03,4,3,898828.8,1007555.0,25,2
18-013592,2018-03,4,2,886227.6,1009738.0,27,3
18-014218,2018-03,4,3,896583.5,1001721.0,30,2
18-010279,2018-03,4,4,903031.3,1031133.0,06,3
18-010916,2018-03,4,6,900558.8,1038456.0,11,3
18-012105,2018-03,4,1,890690.6,999312.3,16,3
18-012958,2018-03,4,6,891031.4,1050366.0,23,3
18-009614,2018-03,4,4,895980.2,1018849.0,02,2
18-009709,2018-03,4,4,906107.8,1019097.0,03,3
18-010151,2018-03,4,5,887313.9,1033461.0,06,1
18-011876,2018-03,4,5,894173.9,1023855.0,17,3
18-012335,2018-03,4,6,892309.7,1049496.0,19,2
18-012331,2018-03,4,6,891422.4,1049862.0,19,3
18-012507,2018-03,4,1,886226.8,989410.4,20,3
18-013466,2018-03,4,3,895970.8,1004209.0,27,3
18-011984,2018-03,4,6,891326.0,1042140.0,17,3
18-011178,2018-03,4,3,895415.6,1002725.0,12,3
18-009394,2018-03,4,5,881618.4,1035236.0,01,3
18-009552,2018-03,4,1,887687.6,1003320.0,02,3
18-011949,2018-03,4,2,878436.0,1017286.0,17,2
18-012661,2018-03,4,3,895293.6,1006355.0,21,3
18-013016,2018-03,4,6,891841.2,1045891.0,24,1
18-013389,2018-03,4,6,894686.4,1049981.0,26,2
18-013431,2018-03,4,5,884828.9,1038087.0,26,2
18-010308,2018-03,4,5,891035.3,1032692.0,07,1
18-010122,2018-03,4,1,885489.7,1001957.0,06,3
18-010903,2018-03,4,3,903270.1,1012207.0,10,2
18-011707,2018-03,4,6,896923.9,1029669.0,15,3
18-012175,2018-03,4,6,893938.4,1036834.0,18,3
18-013021,2018-03,4,5,879907.1,1030993.0,24,1
18-013285,2018-03,4,3,895968.5,1007469.0,26,3
18-014100,2018-03,4,2,885557.1,1006036.0,30,3
18-011424,2018-03,4,2,881639.0,1018087.0,14,1
18-012971,2018-03,4,6,893555.0,1039488.0,23,3
18-010559,2018-03,4,1,892821.2,997427.3,08,2
18-010653,2018-03,4,5,883692.6,1030703.0,09,2
18-011185,2018-03,4,3,904206.3,1013767.0,12,3
18-010429,2018-03,4,3,894878.3,1002702.0,07,3
18-011042,2018-03,4,5,887688.6,1026703.0,12,3
18-011349,2018-03,4,6,897707.8,1049996.0,13,3
18-013253,2018-03,4,5,881318.1,1029864.0,25,1
18-013259,2018-03,4,5,890809.9,1033029.0,25,3
18-009967,2018-03,4,6,891014.0,1047269.0,05,3
18-011176,2018-03,4,4,904129.4,1030129.0,11,2
18-012609,2018-03,4,1,887207.8,985626.5,21,2
18-012659,2018-03,4,6,893419.3,1036391.0,21,3
18-012803,2018-03,4,3,894325.3,1006774.0,22,3
18-013288,2018-03,4,5,887174.5,1036507.0,26,3
18-013565,2018-03,4,5,885750.8,1033812.0,27,2
18-009591,2018-03,4,3,897645.1,1000735.0,02,1
18-009929,2018-03,4,5,889270.0,1035913.0,04,2
18-009947,2018-03,4,6,892790.0,1032193.0,04,2
18-010764,2018-03,4,5,882838.6,1028775.0,10,3
18-010766,2018-03,4,4,892528.2,1017890.0,10,3
18-010801,2018-03,4,4,905337.5,1027236.0,10,1
18-011355,2018-03,4,5,893880.6,1024494.0,13,3
18-011986,2018-03,4,1,881785.8,996419.9,17,3
18-012670,2018-03,4,3,905003.3,1008447.0,22,3
18-013065,2018-03,4,4,908954.4,1018431.0,24,2
18-013222,2018-03,4,2,886045.3,1008369.0,25,2
18-013997,2018-03,4,5,881642.6,1024780.0,30,1
18-009829,2018-03,4,3,904069.5,1012700.0,03,3
18-009953,2018-03,4,3,896876.5,1006849.0,04,3
18-010735,2018-03,4,1,896495.6,998909.4,09,3
18-012353,2018-03,4,6,894456.3,1032071.0,20,1
18-012677,2018-03,4,3,904509.8,1013818.0,21,1
18-012630,2018-03,4,2,887091.7,1004367.0,21,2
18-009959,2018-03,4,2,880529.1,1010598.0,03,1
18-009789,2018-03,4,6,888459.5,1043469.0,03,2
18-009831,2018-03,4,6,897613.6,1031635.0,03,3
18-010174,2018-03,4,3,905721.1,1013662.0,06,1
18-010195,2018-03,4,6,894403.4,1039461.0,06,2
18-012000,2018-03,4,4,906639.1,1024733.0,17,3
18-012074,2018-03,4,4,906166.8,1027673.0,18,1
18-013162,2018-03,4,5,884047.6,1036357.0,25,1
18-013232,2018-03,4,5,888692.6,1030783.0,25,2
18-011026,2018-03,4,5,889762.1,1029318.0,09,3
18-010386,2018-03,4,4,904607.6,1018571.0,07,2
18-014089,2018-03,4,6,894488.5,1032887.0,30,3
18-013268,2018-03,4,5,879446.8,1029911.0,25,3
18-010109,2018-03,4,6,899461.2,1045874.0,05,3
18-011447,2018-03,4,5,881434.6,1033287.0,10,2
18-012823,2018-03,4,4,904100.3,1018104.0,11,1
18-014158,2018-03,4,3,895520.4,1002526.0,30,3
18-009610,2018-03,4,4,902337.5,1031732.0,02,1
18-009664,2018-03,4,6,888956.5,1047284.0,02,3
18-010095,2018-03,4,6,897758.9,1034381.0,05,3
18-010433,2018-03,4,4,898549.2,1025931.0,07,3
18-009885,2018-03,4,2,878167.4,1017859.0,03,2
18-012186,2018-03,4,4,906412.4,1021783.0,19,3
18-009493,2018-03,5,6,890784.4,1041374.0,01,1
18-009590,2018-03,5,1,896762.1,999805.1,02,1
18-009998,2018-03,5,1,886823.4,990706.1,05,1
18-010372,2018-03,5,5,897284.8,1029153.0,07,1
18-011275,2018-03,5,6,896869.0,1035552.0,12,2
18-011319,2018-03,5,6,896449.8,1049706.0,13,2
18-011522,2018-03,5,5,887807.4,1022871.0,14,1
18-011819,2018-03,5,6,890636.2,1033226.0,16,1
18-011981,2018-03,5,1,891684.8,1003114.0,17,1
18-012133,2018-03,5,2,884545.9,1010526.0,18,1
18-012457,2018-03,5,6,895117.4,1050644.0,20,1
18-012561,2018-03,5,6,893380.1,1032481.0,21,1
18-012623,2018-03,5,5,888217.4,1032939.0,21,1
18-012725,2018-03,5,1,885749.1,991181.3,22,1
18-012800,2018-03,5,3,898861.7,1003428.0,22,1
18-012875,2018-03,5,4,905127.7,1026175.0,23,1
18-013225,2018-03,5,6,896203.4,1033924.0,25,1
18-013212,2018-03,5,5,886771.8,1032749.0,25,1
18-013321,2018-03,5,6,894968.3,1032762.0,25,2
18-013359,2018-03,5,1,888823.4,990105.8,26,1
18-013548,2018-03,5,1,889761.3,994517.6,27,1
18-013729,2018-03,5,1,888418.7,987805.8,28,2
18-010399,2018-03,5,6,896633.9,1051715.0,07,1
18-012867,2018-03,5,1,885268.7,1002255.0,23,1
18-012946,2018-03,5,1,893451.3,999193.4,23,2
18-010505,2018-03,5,3,893905.9,998148.8,07,1
18-010430,2018-03,5,4,906256.9,1022439.0,07,2
18-011314,2018-03,5,5,887318.7,1031757.0,13,1
18-012267,2018-03,5,4,907472.1,1015934.0,19,1
18-012652,2018-03,5,5,883530.3,1032566.0,21,2
18-012906,2018-03,5,3,897785.8,1006268.0,23,2
18-013376,2018-03,5,5,894083.3,1021084.0,26,1
18-013932,2018-03,5,3,896894.8,1012514.0,29,1
18-009895,2018-03,5,4,898865.4,1029419.0,04,2
18-011936,2018-03,5,2,890635.8,1016811.0,11,1
18-011519,2018-03,5,3,896016.8,1007762.0,14,1
18-012128,2018-03,5,1,894817.9,998148.4,18,2
18-012466,2018-03,5,4,900965.1,1022543.0,20,2
18-012856,2018-03,5,3,894765.4,1007675.0,23,1
18-010349,2018-03,5,3,895763.8,1009349.0,02,3
18-012829,2018-03,5,4,909288.7,1021030.0,23,3
18-012966,2018-03,5,6,885189.5,1039348.0,23,3
18-011779,2018-03,5,1,888453.7,996687.3,16,3
18-012940,2018-03,5,6,894000.0,1049676.0,23,3
18-012964,2018-03,5,6,896591.9,1034686.0,23,3
18-013467,2018-03,5,4,908176.0,1017886.0,27,3
18-013610,2018-03,5,6,899048.3,1054147.0,27,3
18-009395,2018-03,5,5,884828.9,1038087.0,01,3
18-010010,2018-03,5,5,894083.3,1021084.0,05,3
18-009966,2018-03,5,3,894053.4,1002602.0,05,3
18-010877,2018-03,5,5,882777.1,1033399.0,10,3
18-011490,2018-03,5,6,900127.9,1033683.0,10,3
18-011389,2018-03,5,6,899311.9,1032664.0,13,3
18-013451,2018-03,5,3,896166.9,1008941.0,26,3
18-010147,2018-03,5,5,888252.8,1022456.0,05,3
18-010600,2018-03,5,5,884892.9,1038049.0,08,2
18-011549,2018-03,5,3,897200.1,1010129.0,14,3
18-011649,2018-03,5,6,891712.9,1036405.0,15,3
18-012014,2018-03,5,2,892232.4,1008040.0,17,3
18-012310,2018-03,5,2,890350.8,1005285.0,18,3
18-012350,2018-03,5,1,891994.4,997844.6,20,3
18-013246,2018-03,5,5,883530.3,1032566.0,22,3
18-012819,2018-03,5,1,887719.9,998509.0,22,3
18-010889,2018-03,5,2,889110.1,1007676.0,10,3
18-012346,2018-03,5,6,896863.2,1029521.0,20,3
18-012680,2018-03,5,6,894902.8,1035421.0,22,3
18-012980,2018-03,5,6,892869.0,1050889.0,23,3
18-013459,2018-03,5,6,890070.2,1040648.0,27,3
18-014124,2018-03,5,6,890467.9,1049309.0,31,3
18-010167,2018-03,5,6,893614.8,1042560.0,04,2
18-010483,2018-03,5,3,895983.8,1008158.0,07,3
18-009539,2018-03,5,5,893419.6,1028249.0,01,1
18-009607,2018-03,5,3,895528.8,1009575.0,01,2
18-009600,2018-03,5,2,882312.8,1016301.0,01,2
18-009565,2018-03,5,4,907003.4,1019090.0,01,2
18-010087,2018-03,5,5,884696.8,1031575.0,01,3
18-010480,2018-03,5,1,895518.5,996104.8,04,1
18-013214,2018-03,5,1,888890.6,990843.4,05,2
18-010627,2018-03,5,5,884892.9,1038049.0,05,2
18-010545,2018-03,5,6,892902.9,1034838.0,06,2
18-011152,2018-03,5,6,891801.9,1041689.0,08,3
18-011182,2018-03,5,3,894907.5,1003470.0,09,1
18-013687,2018-03,5,4,906561.6,1022276.0,09,2
18-011194,2018-03,5,1,888394.5,988320.6,11,1
18-012321,2018-03,5,3,895638.7,1001542.0,12,3
18-011497,2018-03,5,1,890675.3,991656.8,13,3
18-011695,2018-03,5,3,899596.4,1003101.0,14,1
18-011533,2018-03,5,6,893367.9,1035120.0,14,1
18-011865,2018-03,5,1,890178.3,996849.4,16,2
18-011900,2018-03,5,1,888866.6,1000606.0,16,3
18-011999,2018-03,5,5,882327.3,1034697.0,17,1
18-012075,2018-03,5,6,888643.3,1043956.0,17,1
18-014189,2018-03,5,2,891749.4,1007877.0,17,2
18-013090,2018-03,5,5,888111.6,1035028.0,18,2
18-012896,2018-03,5,1,883249.9,1000875.0,20,2
18-012656,2018-03,5,5,889052.1,1028644.0,21,2
18-012753,2018-03,5,3,898969.4,1002519.0,21,2
18-012844,2018-03,5,1,895060.8,997625.6,22,3
18-013040,2018-03,5,1,888564.6,989583.8,23,2
18-013046,2018-03,5,1,892180.5,1003051.0,23,3
18-014283,2018-03,5,3,896227.8,1001597.0,24,2
18-013718,2018-03,5,6,896381.8,1032153.0,25,2
18-013731,2018-03,5,6,894743.7,1039949.0,26,2
18-013587,2018-03,5,5,894343.6,1029494.0,27,1
18-013646,2018-03,5,6,891554.1,1040497.0,27,1
18-013683,2018-03,5,1,885275.1,990510.5,27,2
18-013730,2018-03,5,5,880873.2,1031443.0,28,3
18-014043,2018-03,5,6,889735.1,1044608.0,28,2
18-009674,2018-03,5,3,895331.3,1008611.0,02,1
18-010041,2018-03,5,5,889566.1,1031796.0,02,2
18-009891,2018-03,5,3,894491.3,1007739.0,02,2
18-009909,2018-03,5,4,904957.8,1018479.0,02,2
18-009861,2018-03,5,3,897162.4,1007449.0,03,1
18-009840,2018-03,5,3,904476.4,1013699.0,03,1
18-009890,2018-03,5,3,894765.4,1007675.0,03,3
18-010843,2018-03,5,1,893905.4,994271.9,09,2
18-011901,2018-03,5,4,896896.8,1025141.0,15,1
18-011831,2018-03,5,4,905175.6,1019664.0,16,1
18-011960,2018-03,5,5,888795.3,1031782.0,16,3
18-012140,2018-03,5,2,893356.9,1014734.0,17,1
18-012695,2018-03,5,1,893717.3,993924.8,20,1
18-013106,2018-03,5,5,888254.0,1027663.0,21,2
18-013315,2018-03,5,6,892105.7,1048627.0,25,3
18-014156,2018-03,5,3,898091.5,1002941.0,30,3
18-013093,2018-03,5,5,890900.2,1021027.0,16,2
18-013307,2018-03,5,1,893268.3,994575.4,23,2
18-009722,2018-03,5,6,900870.3,1039216.0,03,1
18-010712,2018-03,5,4,909422.4,1016993.0,09,2
18-013042,2018-03,5,4,908919.9,1018442.0,24,1
18-009928,2018-03,5,5,884332.9,1031198.0,04,1
18-010203,2018-03,5,6,891712.9,1036405.0,06,3
18-013682,2018-03,5,6,902999.7,1032955.0,25,2
18-010125,2018-03,5,2,892845.3,1013251.0,06,3
18-011219,2018-03,5,5,880077.9,1027128.0,13,3
18-013289,2018-03,5,6,897984.6,1053607.0,26,3
18-013802,2018-03,5,6,901660.0,1037976.0,29,3
18-011505,2018-03,5,6,900665.4,1038652.0,14,2
18-011867,2018-03,5,5,893273.3,1027743.0,16,3
18-013820,2018-03,5,6,897585.4,1051071.0,28,3
18-009846,2018-03,5,4,909082.1,1014126.0,03,3
18-011740,2018-03,5,6,891712.9,1036405.0,15,2
18-010220,2018-03,5,6,890775.1,1034694.0,05,2
18-010128,2018-03,5,6,895128.1,1036894.0,05,3
18-012286,2018-03,5,6,902999.7,1032955.0,12,2
18-013036,2018-03,5,4,906267.4,1032505.0,22,2
18-012855,2018-03,5,6,890066.6,1048762.0,22,3
18-013019,2018-03,5,2,882312.8,1016301.0,23,2
18-013316,2018-03,5,6,900286.2,1038855.0,24,2
18-009743,2018-03,5,4,906157.1,1019084.0,02,3
18-011006,2018-03,5,6,897816.4,1053556.0,08,3
18-011833,2018-03,5,6,902999.7,1032955.0,15,3
18-012083,2018-03,5,3,900909.6,1010056.0,17,3
18-011762,2018-03,6,3,903987.8,1010472.0,11,3
18-013990,2018-03,6,5,884936.8,1032678.0,25,1
18-011061,2018-03,6,4,905209.3,1017077.0,11,2
18-011419,2018-03,6,4,903924.3,1017158.0,13,2
18-011747,2018-03,6,4,895862.9,1018182.0,16,3
18-011684,2018-03,6,2,885656.5,1005276.0,15,3
18-012073,2018-03,6,5,894199.0,1021580.0,18,1
18-012397,2018-03,6,4,907586.3,1018176.0,20,2
18-013367,2018-03,6,5,888162.8,1022175.0,26,2
18-009479,2018-03,6,4,901867.4,1030898.0,01,2
18-009485,2018-03,6,3,902707.6,1010535.0,01,2
18-009741,2018-03,6,2,879571.4,1005011.0,01,2
18-009521,2018-03,6,2,892130.8,1005215.0,01,3
18-009616,2018-03,6,1,888524.2,991611.8,02,1
18-009934,2018-03,6,3,893788.8,1005469.0,04,2
18-009936,2018-03,6,2,877400.0,1014437.0,04,2
18-010197,2018-03,6,1,888524.2,991611.8,05,2
18-010074,2018-03,6,5,891808.7,1022061.0,05,2
18-010111,2018-03,6,2,885690.1,1007605.0,05,3
18-010200,2018-03,6,5,888884.8,1036000.0,06,2
18-010313,2018-03,6,4,901180.5,1017627.0,07,1
18-010579,2018-03,6,1,897347.1,999530.2,07,2
18-010412,2018-03,6,1,882783.4,997934.3,07,2
18-010648,2018-03,6,1,888524.2,991611.8,07,3
18-010417,2018-03,6,3,893788.8,1005469.0,07,3
18-010468,2018-03,6,6,892272.6,1040231.0,08,1
18-010492,2018-03,6,3,893788.8,1005469.0,08,1
18-010490,2018-03,6,2,891583.8,1004871.0,08,1
18-010848,2018-03,6,3,894345.4,1002374.0,10,2
18-010867,2018-03,6,5,885132.9,1029391.0,10,2
18-011119,2018-03,6,1,889468.0,994413.8,12,2
18-011168,2018-03,6,6,894771.2,1033355.0,12,2
18-011171,2018-03,6,2,878653.4,1004650.0,12,2
18-011187,2018-03,6,5,887696.4,1026535.0,12,3
18-011431,2018-03,6,5,888884.8,1036000.0,14,1
18-011465,2018-03,6,3,893829.8,1004925.0,14,2
18-011541,2018-03,6,1,888524.2,991611.8,14,2
18-011689,2018-03,6,3,893788.8,1005469.0,15,3
18-011773,2018-03,6,4,896073.6,1019677.0,16,1
18-011783,2018-03,6,3,893513.3,1004053.0,16,1
18-011793,2018-03,6,3,899523.6,1009803.0,16,1
18-011792,2018-03,6,3,899523.6,1009803.0,16,2
18-011795,2018-03,6,3,893788.8,1005469.0,16,2
18-011843,2018-03,6,2,885690.1,1007605.0,16,3
18-011841,2018-03,6,1,882783.4,997934.3,16,3
18-011885,2018-03,6,2,885690.1,1007605.0,17,3
18-011913,2018-03,6,3,893788.8,1005469.0,17,1
